,Project Code,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Line Item Insurance (USD),Scheduled Delivery Date Year,Scheduled Delivery Date Month,Scheduled Delivery Date Day,Delivered to Client Date Year,Delivered to Client Date Month,Delivered to Client Date Day,Delivery Recorded Date Year,Delivery Recorded Date Month,Delivery Recorded Date Day
2857,133-NG-T30,Nigeria,PMO - US,0,EXW,Air,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,300mg,Test kit,100,4177,371753.0,89.0,0.89,"Alere Medical Co., Ltd.",1,382.16,2014,8,19,2014,9,5,2014,9,17
2858,113-ZW-T30,Zimbabwe,PMO - US,0,EXW,Air,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,32760,152334.0,4.65,0.16,"Aurobindo Unit VII, IN",1,156.6,2014,6,14,2014,6,14,2014,6,16
2859,114-UG-T30,Uganda,PMO - US,0,DDP,Air,ARV,Adult,ASPEN PHARMACARE,"Darunavir 300mg [Prezista], tablets, 120 Tabs",Darunavir,Prezista,300mg,Tablet,120,259,24123.26,93.14,0.78,"Aspen-OSD, Port Elizabeth, SA",1,39.8,2011,5,31,2011,5,31,2011,5,31
2860,105-GY-T30,Guyana,PMO - US,0,EXW,Air,ARV,Adult,"PUETRO RICO PHARMACEUTICAL, INC.","Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Truvada,300/200mg,Tablet - FDC,30,4900,147931.0,30.19,1.01,Gilead(Nycomed) Oranienburg DE,1,289.94,2009,8,17,2009,8,17,2009,8,17
2861,102-SD-T30,Sudan,PMO - US,0,EXW,Air,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,300mg,Test kit,20,207,6624.0,32.0,1.6,"Trinity Biotech, Plc",1,10.93,2011,7,1,2011,7,1,2011,7,1
2862,153-NA-T30,Namibia,PMO - US,0,EXW,Air,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests","HIV 1/2, Determine HIV Kit, without Lancets",Determine,300mg,Test kit,100,150,11655.0,77.7,0.78,Inverness Japan,1,19.23,2011,9,20,2011,9,20,2011,9,20
2863,108-VN-T30,Vietnam,PMO - US,0,EXW,Air,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,30912,200928.0,6.5,0.22,Mylan (formerly Matrix) Nashik,1,393.82,2010,3,10,2010,3,10,2010,3,10
2864,116-ZA-T30,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,235,4891.53,20.82,0.69,Hetero Unit III Hyderabad IN,0,6.05,2014,8,29,2014,8,29,2014,8,29
2865,101-CD-T30,"Congo, DRC",PMO - US,0,EXW,Air,ARV,Pediatric,Aurobindo Pharma Limited,"Didanosine 200mg, delayed-release capsules, 30 Caps",Didanosine,Generic,200mg,Delayed-release capsules,30,1100,12100.0,11.0,0.37,"Aurobindo Unit III, India",1,12.44,2014,11,10,2014,11,10,2014,11,13
2866,161-ZA-T30,South Africa,PMO - US,0,DDP,Ocean,ARV,Adult,Aurobindo Pharma Limited,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,1033,7571.89,7.33,0.12,"Aurobindo Unit III, India",1,16.32,2011,1,11,2011,1,11,2011,1,11
2867,106-HT-T30,Haiti,PMO - US,0,EXW,Air,ARV,Pediatric,Aurobindo Pharma Limited,"Didanosine 125mg, delayed-release capsules, 30 Caps",Didanosine,Generic,125mg,Delayed-release capsules,30,252,2142.0,8.5,0.28,"Aurobindo Unit III, India",1,3.0,2012,4,10,2012,4,10,2012,4,10
2868,108-VN-T30,Vietnam,PMO - US,0,FCA,Air,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 30 Tabs",Ritonavir,Norvir,100mg,Tablet,30,400,9304.0,23.26,0.78,ABBVIE Ludwigshafen Germany,1,10.95,2015,8,11,2015,8,11,2015,8,11
2869,161-ZA-T30,South Africa,PMO - US,0,DDP,Air,ARV,Adult,STRIDES ARCOLAB LIMITED,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,294346,756469.22,2.57,0.04,"Strides, Bangalore, India.",1,1630.95,2010,7,27,2010,7,27,2010,7,27
2870,107-RW-T30,Rwanda,PMO - US,0,FCA,Air,ARV,Adult,Hoffmann-La Roche ltd Basel,"Nelfinavir (as mesilate) 250mg [Viracept], tablets, 270 Tabs",Nelfinavir (as mesilate),Viracept,250mg,Tablet,270,40,5037.72,125.94,0.47,Roche Madrid,1,10.86,2010,3,3,2010,3,3,2010,3,3
2871,108-VN-T30,Vietnam,PMO - US,0,FCA,Air,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 30 Tabs",Ritonavir,Norvir,100mg,Tablet,30,200,4652.0,23.26,0.78,ABBVIE Ludwigshafen Germany,1,4.78,2015,1,16,2015,1,16,2015,2,24
2872,107-RW-T30,Rwanda,PMO - US,0,EXW,Ocean,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,37350,438862.5,11.75,0.2,Mylan (formerly Matrix) Nashik,1,615.29,2013,4,22,2013,4,22,2013,4,22
2873,116-ZA-T30,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,PHARMACY DIRECT,"Etravirine 100mg [Intelence], tablets, 120 Tabs",Etravirine,Intelence,100mg,Tablet,120,27,742.84,27.51,0.23,"Janssen-Cilag, Latina, IT",0,0.76,2015,7,24,2015,7,24,2015,7,24
2874,108-VN-T30,Vietnam,PMO - US,0,EXW,Air,ARV,Adult,HETERO LABS LIMITED,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,17760,177600.0,10.0,0.33,Hetero Unit III Hyderabad IN,1,209.04,2015,7,10,2015,7,7,2015,7,7
2875,116-ZA-T30,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,292,9562.36,32.75,0.55,Hetero Unit III Hyderabad IN,0,11.83,2014,8,29,2014,8,29,2014,8,29
2876,133-NG-T30,Nigeria,PMO - US,0,EXW,Air,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,300mg,Test kit,100,6110,543790.0,89.0,0.89,"Alere Medical Co., Ltd.",1,559.02,2015,1,19,2015,1,16,2015,1,22
2877,153-NA-T30,Namibia,PMO - US,0,EXW,Air,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests","HIV 1/2, Determine HIV Kit, without Lancets",Determine,300mg,Test kit,100,75,5827.5,77.7,0.78,Inverness Japan,1,8.17,2012,7,5,2012,7,5,2012,7,5
2878,161-ZA-T30,South Africa,PMO - US,0,DDP,Ocean,ARV,Adult,HETERO LABS LIMITED,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,92500,435675.0,4.71,0.16,Hetero Unit III Hyderabad IN,1,718.86,2011,10,17,2011,10,17,2011,10,17
2879,104-CI-T30,Côte d'Ivoire,PMO - US,0,FCA,Air,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",Ritonavir,Norvir,100mg,Tablet,60,760,5206.0,6.85,0.11,ABBVIE Ludwigshafen Germany,1,7.3,2012,7,3,2012,7,3,2012,7,3
2880,109-TZ-T30,Tanzania,PMO - US,0,EXW,Air,ARV,Adult,CIPLA LIMITED,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,16245,131584.5,8.1,0.13,"Cipla, Goa, India",1,162.77,2013,12,27,2013,12,27,2013,12,27
2881,102-MW-T30,Malawi,PMO - US,0,EXW,Air,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,300mg,Test kit,20,32,1024.0,32.0,1.6,"Trinity Biotech, Plc",1,1.27,2013,10,2,2013,10,2,2013,10,2
2882,105-SS-T30,South Sudan,PMO - US,0,EXW,Air,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,300mg,Test kit,20,450,14400.0,32.0,1.6,"Trinity Biotech, Plc",1,17.81,2013,9,12,2013,9,12,2013,9,12
2883,116-ZA-T30,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,PHARMACY DIRECT,"Raltegravir 400mg [Isentress], tablets, 60 Tabs",Raltegravir,Isentress,400mg,Tablet,60,1,65.75,65.75,1.1,"MSD, Haarlem, NL",1,0.07,2015,8,24,2015,8,24,2015,8,24
2884,108-VN-T30,Vietnam,PMO - US,0,FCA,Air,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",Ritonavir,Norvir,100mg,Capsule,336,14,2891.14,206.51,0.61,ABBVIE (Abbott) Logis. UK,1,4.77,2011,5,9,2011,5,9,2011,5,9
2885,116-ZA-T30,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,PHARMACY DIRECT,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,36,534.69,14.85,0.5,Mylan (formerly Matrix) Nashik,0,0.55,2015,8,24,2015,8,24,2015,8,24
2886,105-SS-T30,South Sudan,PMO - US,0,EXW,Air,HRDT,HIV test - Ancillary,"Orgenics, Ltd","Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs","HIV, Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",Determine,300mg,Test kit - Ancillary,100,20,160.0,8.0,0.08,"Alere Medical Co., Ltd.",0,0.19,2015,7,2,2015,7,7,2015,7,7
2887,108-VN-T30,Vietnam,PMO - US,0,EXW,Air,ARV,Adult,HETERO LABS LIMITED,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,16528,173544.0,10.5,0.35,Hetero Unit III Hyderabad IN,1,178.4,2014,8,13,2014,7,30,2014,8,1
2888,108-VN-T30,Vietnam,PMO - US,0,FCA,Air,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",Ritonavir,Norvir,100mg,Capsule,336,24,7365.12,306.88,0.91,ABBVIE (Abbott) Logis. UK,1,15.88,2010,9,6,2010,9,6,2010,9,6
2889,106-HT-T30,Haiti,PMO - US,0,EXW,Ocean,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,75816,492045.84,6.49,0.11,Mylan (formerly Matrix) Nashik,1,505.82,2015,3,31,2015,3,31,2015,4,1
2890,108-VN-T30,Vietnam,PMO - US,0,EXW,Air,ARV,Adult,HETERO LABS LIMITED,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,9683,34374.65,3.55,0.12,Hetero Unit III Hyderabad IN,0,42.52,2014,4,23,2014,4,23,2014,4,23
2891,106-HT-T30,Haiti,PMO - US,0,FCA,Air,ARV,Pediatric,BRISTOL-MYERS SQUIBB,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",Didanosine,Videx,25mg,Chewable/dispersible tablet,60,160,1120.0,7.0,0.12,"BMS Meymac, France",1,1.85,2011,4,5,2011,4,5,2011,4,5
2892,109-TZ-T30,Tanzania,PMO - US,0,EXW,Ocean,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,35000,410900.0,11.74,0.39,Mylan (formerly Matrix) Nashik,0,422.41,2014,5,27,2014,5,27,2014,6,12
2893,116-ZA-T30,South Africa,PMO - US,0,DDP,Truck,ARV,Pediatric,S. BUYS WHOLESALER,"Atazanavir 150mg [Reyataz], capsules, 60 Caps",Atazanavir,Reyataz,150mg,Capsule,60,2,51.37,25.68,0.43,"BMS Evansville, US",1,0.06,2014,7,11,2014,7,11,2014,7,11
2894,161-ZA-T30,South Africa,PMO - US,0,DDP,Ocean,ARV,Adult,Aurobindo Pharma Limited,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,110291,497412.41,4.51,0.15,"Aurobindo Unit III, India",1,820.73,2011,10,10,2011,10,10,2011,10,10
2895,106-HT-T30,Haiti,PMO - US,0,EXW,Ocean,ARV,Pediatric,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Abacavir/Lamivudine,Generic,60/30mg,Tablet - FDC,60,2160,8532.0,3.95,0.07,Mylan (formerly Matrix) Nashik,0,8.77,2014,10,20,2014,10,20,2014,11,6
2896,116-ZA-T30,South Africa,PMO - US,0,DDP,Truck,ARV,Pediatric,S. BUYS WHOLESALER,"Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,50mg,Capsule,30,92,305.1,3.32,0.11,"Aurobindo Unit III, India",0,0.38,2014,8,29,2014,8,29,2014,8,29
2897,161-ZA-T30,South Africa,PMO - US,0,DDP,Air,ARV,Adult,Aurobindo Pharma Limited,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,57600,268992.0,4.67,0.16,"Aurobindo Unit III, India",1,579.95,2010,8,24,2010,8,24,2010,8,24
2898,161-ZA-T30,South Africa,PMO - US,0,DDP,Air,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,2004,5070.12,2.53,0.04,"Aurobindo Unit III, India",1,10.93,2010,8,24,2010,11,19,2010,11,19
2899,107-RW-T30,Rwanda,PMO - US,0,EXW,Air,ARV,Pediatric,EMCURE PHARMACEUTICALS LTD,"Atazanavir 150mg, capsules, 60 Caps",Atazanavir,Generic,150mg,Capsule,60,912,18240.0,20.0,0.33,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",1,21.47,2015,2,17,2015,2,17,2015,2,17
2900,123-NG-T30,Nigeria,PMO - US,0,EXW,Air,ANTM,Malaria,IDA FOUNDATION,"Sulfadoxine/Pyrimethamine 500/25mg, tablets, Blister 10 x 3 Tabs",Sulfadoxine/Pyrimethamine,Generic,500/25mg,Tablet - FDC + blister,30,300,477.0,1.59,0.05,"Micro Labs Ltd. (Brown & Burk), India",1,0.67,2012,1,9,2012,1,9,2012,1,9
2901,107-RW-T30,Rwanda,PMO - US,0,CIP,Air,ARV,Adult,Aurobindo Pharma Limited,"Didanosine 250mg, delayed-release capsules, 30 Caps",Didanosine,Generic,250mg,Delayed-release capsules,30,558,8174.7,14.65,0.49,"Aurobindo Unit III, India",1,16.02,2010,4,15,2010,4,15,2010,4,15
2902,102-ZW-T30,Zimbabwe,PMO - US,0,EXW,Air,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",Abacavir/Lamivudine,Generic,600/300mg,Tablet - FDC,30,9810,132336.9,13.49,0.45,Mylan (formerly Matrix) Nashik,1,163.7,2014,1,21,2014,1,21,2014,1,22
2903,106-HT-T30,Haiti,PMO - US,0,EXW,Air,ARV,Adult,HETERO LABS LIMITED,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,3600,6480.0,1.8,0.03,Hetero Unit III Hyderabad IN,1,6.66,2015,3,26,2015,3,26,2015,3,30
2904,100-ZW-T30,Zimbabwe,PMO - US,0,CIF,Air,HRDT,HIV test,BIOLYTICAL LABORATORIES INC.,"#109440**HIV 1/2, INSTI HIV Antibody Individual POC, 1 Test","HIV 1/2, INSTI HIV Antibody Individual POC, 1 Test",INSTi,300mg,Test kit,1,7199,23396.75,3.25,3.25,bioLytical Laboratories,1,38.6,2011,5,10,2011,5,10,2011,5,10
2905,116-ZA-T30,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,PHARMACY DIRECT,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,74,521.82,7.05,0.12,"Aurobindo Unit III, India",0,0.54,2015,7,24,2015,7,24,2015,7,24
2906,105-SS-T30,South Sudan,PMO - US,0,EXW,Air,HRDT,HIV test - Ancillary,"Orgenics, Ltd","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",Determine,300mg,Test kit - Ancillary,1,20,100.0,5.0,5.0,"Alere Medical Co., Ltd.",0,0.12,2015,6,3,2015,6,3,2015,6,5
2907,104-CI-T30,Côte d'Ivoire,PMO - US,0,EXW,Air,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Atazanavir/Ritonavir,Generic,300/100mg,Tablet,30,2100,42000.0,20.0,0.67,Mylan (formerly Matrix) Nashik,1,51.95,2014,6,30,2014,6,30,2014,7,7
2908,200-ZW-T30,Zimbabwe,PMO - US,0,FCA,Air,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,300,1251,38555.82,30.82,0.1,ABBVIE (Abbott) Logis. UK,1,83.13,2012,4,2,2012,4,2,2012,4,2
2909,107-RW-T30,Rwanda,PMO - US,0,CIP,Air,ARV,Adult,Aurobindo Pharma Limited,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,2240,83686.4,37.36,0.31,"Aurobindo Unit III, India",1,164.03,2010,4,26,2010,4,26,2010,4,26
2910,161-ZA-T30,South Africa,PMO - US,0,DDP,Ocean,ARV,Adult,CIPLA LIMITED,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,89674,243913.28,2.72,0.05,"Cipla, Goa, India",1,402.46,2011,11,2,2011,11,2,2011,11,2
2911,105-SS-T30,South Sudan,PMO - US,0,EXW,Air,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,300mg,Test kit,20,25,800.0,32.0,1.6,"Trinity Biotech, Plc",1,0.82,2014,9,29,2014,9,29,2014,9,30
2912,116-ZA-T30,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,8000,375880.98,46.99,0.39,ABBVIE Ludwigshafen Germany,1,736.73,2009,8,12,2009,8,12,2009,8,12
2913,104-CI-T30,Côte d'Ivoire,PMO - US,0,CIP,Air,ARV,Pediatric,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",Efavirenz,Stocrin/Sustiva,30mg/ml,Oral solution,180,1184,20080.64,16.96,0.09,"MSD, Haarlem, NL",1,33.13,2012,2,20,2012,2,20,2012,2,20
2914,116-ZA-T30,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Viread,300mg,Tablet,30,2837,73030.7,25.74,0.86,"Aspen-OSD, Port Elizabeth, SA",1,143.14,2009,8,11,2009,8,12,2009,8,12
2915,133-NG-T30,Nigeria,PMO - US,0,EXW,Air,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,300mg,Test kit,100,2687,239143.0,89.0,0.89,Inverness Japan,1,394.59,2011,7,27,2011,7,27,2011,7,27
2916,114-UG-T30,Uganda,PMO - US,0,CIP,Air,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"Indinavir 400mg [Crixivan], capsules, 180 Caps",Indinavir,Crixivan,400mg,Capsule,180,48,2400.0,50.0,0.28,"MSD, Haarlem, NL",1,4.7,2009,11,17,2009,11,17,2009,11,17
2917,116-ZA-T30,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,226,4088.15,18.09,0.3,"Cipla, Goa, India",1,5.06,2014,2,6,2014,2,6,2014,2,6
2918,108-VN-T30,Vietnam,PMO - US,0,EXW,Air,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,42836,184194.8,4.3,0.14,Mylan (formerly Matrix) Nashik,1,397.12,2010,11,9,2010,11,9,2010,11,9
2919,116-ZA-T30,South Africa,PMO - US,0,DDP,Truck,ARV,Pediatric,S. BUYS WHOLESALER,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,54,382.47,7.08,0.03,"Aurobindo Unit III, India",0,0.39,2014,1,13,2014,1,13,2014,1,13
2920,108-VN-T30,Vietnam,PMO - US,0,EXW,Air,ARV,Adult,MICRO LABS LIMITED,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,30118,97281.14,3.23,0.11,"Micro labs, Verna, Goa, India",1,120.34,2013,7,2,2013,7,2,2013,7,2
2921,144-BW-T30,Botswana,PMO - US,0,EXW,Air,HRDT,HIV test - Ancillary,"Trinity Biotech, Plc","#109436**HIV 1, Uni-Gold Recombigen HIV Control, Vial 2 x 0.5 ml","HIV 1, Uni-Gold Recombigen HIV Control, Vial 2 x 0.5 ml",Uni-Gold,300mg,Test kit - Ancillary,2,15,465.0,31.0,15.5,"Trinity Biotech, Plc",1,1.0,2010,3,4,2010,3,4,2010,3,4
2922,161-ZA-T30,South Africa,PMO - US,0,DDP,Ocean,ARV,Pediatric,GLAXOSMITHKLINE EXPORT LIMITED,"Abacavir 20mg/ml [Ziagen], oral solution, Bottle, 240 ml",Abacavir,Ziagen,20mg/ml,Oral solution,240,20000,185600.0,9.28,0.04,GSK Mississauga (Canada),1,306.24,2011,9,23,2011,9,23,2011,9,23
2923,116-ZA-T30,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,PHARMACY DIRECT,"Didanosine 250mg, delayed-release capsules, 30 Caps",Didanosine,Generic,250mg,Delayed-release capsules,30,6,71.03,11.84,0.39,"Aurobindo Unit III, India",1,0.07,2015,8,24,2015,8,24,2015,8,24
2924,109-TZ-T30,Tanzania,PMO - US,0,EXW,Air,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,300mg,Test kit,20,3,96.0,32.0,1.6,"Trinity Biotech, Plc",1,0.12,2013,12,23,2013,12,23,2014,1,3
2925,901-NA-T30,Namibia,PMO - US,0,EXW,Air,ARV,Adult,HETERO LABS LIMITED,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,33516,277847.64,8.29,0.14,"Hetero, Jadcherla, unit 5, IN",1,285.63,2014,11,19,2014,11,19,2014,12,3
2926,144-BW-T30,Botswana,PMO - US,0,EXW,Air,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,300mg,Test kit,20,5,160.0,32.0,1.6,"Trinity Biotech, Plc",1,0.31,2010,3,3,2010,3,3,2010,3,3
2927,116-ZA-T30,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,PHARMACY DIRECT,"Raltegravir 400mg [Isentress], tablets, 60 Tabs",Raltegravir,Isentress,400mg,Tablet,60,6,507.86,84.64,1.41,"MSD, Haarlem, NL",1,0.52,2014,10,3,2014,10,3,2014,10,3
2928,106-HT-T30,Haiti,PMO - US,0,EXW,Air,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",Colloidal Gold,300mg,Test kit,1,350,8575.0,24.5,24.5,"KHB Test Kit Facility, Shanghai China",1,8.82,2014,4,14,2014,4,14,2014,4,16
2929,116-ZA-T30,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,101,2601.73,25.76,0.21,ABBVIE Ludwigshafen Germany,0,3.22,2014,8,29,2014,8,29,2014,8,29
2930,108-VN-T30,Vietnam,PMO - US,0,FCA,Air,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,560,46032.0,82.2,0.68,ABBVIE Ludwigshafen Germany,1,90.22,2009,9,15,2009,9,15,2009,9,15
